SeqCluster,Prot_AC,score,RecName
CK_00043063,P38476,0.9955000281333924,Uncharacterized mitochondrial protein ymf34;
CK_00043178,P55599,0.9955999851226808,Uncharacterized protein y4oN;
CK_00043406,P0CAR5,0.9958999752998352,Weak neurotoxin E3;
CK_00043729,Q9MUV4,0.9954000115394592,Photosystem II reaction center protein H 
CK_00044342,O32276,0.995299994945526,Protein usd;
CK_00044552,Q9MUM6,0.9959999918937684,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00044855,A2C7G0,0.995299994945526,Photosystem I reaction center subunit IX 
CK_00045099,P39430,0.9959999918937684,Inosine/xanthosine triphosphatase 
CK_00045169,Q96IR3,0.9957000017166138,Putative uncharacterized protein MGC15705;
CK_00045214,Q9MUM6,0.9965999722480774,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00045302,Q8TGS2,0.995199978351593,Uncharacterized protein YOL019W-A;
CK_00045532,Q8TGT6,0.9955000281333924,Uncharacterized protein YHR022C-A;
CK_00045543,O57414,0.996399998664856,Rho GTPase-activating protein 6;
CK_00045751,Q24733,0.995299994945526,Actin;
CK_00046041,Q8TGN0,0.9954000115394592,Putative uncharacterized protein YKL156C-A;
CK_00046302,Q24475,0.995299994945526,Cell death protein rpr;
CK_00046563,Q9BBR6,0.9954000115394592,Cytochrome b559 subunit beta 
CK_00046704,J3QM76,0.995299994945526,Coiled-coil domain-containing protein 179;
CK_00046806,P16312,0.995299994945526,Peptidase 1;
CK_00046898,A4WXK6,0.9950000047683716,N(2)-fixation sustaining protein CowN 
CK_00047189,P34667,0.9959999918937684,Uncharacterized protein ZK686.1;
CK_00047206,P38476,0.9954000115394592,Uncharacterized mitochondrial protein ymf34;
CK_00047326,P18268,0.9968000054359436,Indole-3-glycerol phosphate synthase;
CK_00047579,Q8TGN0,0.995199978351593,Putative uncharacterized protein YKL156C-A;
CK_00047658,P0CJ06,0.995199978351593,Venom protein 37.1;
CK_00048269,P0C234,0.9962000250816344,Calcitonin 
CK_00048565,P41608,0.9959999918937684,Photosystem II reaction center protein M 
CK_00048610,Q47719,0.9955000281333924,Putative protein YjhV;
CK_00048663,Q9MUM6,0.996999979019165,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00048895,Q2SMB8,0.9951000213623048,Probable Fe(2+)-trafficking protein 
CK_00048965,P29852,0.8257060961798857,Protein MalX;
CK_00049061,P38476,0.9962999820709229,Uncharacterized mitochondrial protein ymf34;
CK_00049362,P0DMB6,0.9957000017166138,Phospholipase A1 verutoxin-1 
CK_00049551,B0BYW9,0.9955000281333924,Photosystem II reaction center protein X 
CK_00049623,P59154,0.9954000115394592,UPF0223 protein SMU_1141c;
CK_00049718,P51233,0.995299994945526,Uncharacterized protein ORF62;
CK_00050194,Q86KD3,0.996399998664856,Putative uncharacterized protein DDB_G0274163;
CK_00050262,P85527,0.9955000281333924,Myosuppressin;
CK_00050280,P10396,0.9955999851226808,Replication initiation protein;
CK_00050523,Q3E774,0.9950000047683716,Uncharacterized protein YDL159W-A;
CK_00050715,C0H3S3,0.9962000250816344,Uncharacterized protein YwzD;
CK_00050912,C0H3V0,0.8860622265026663,Uncharacterized membrane protein YczM 
CK_00051305,P16312,0.9954000115394592,Peptidase 1;
CK_00051671,P0DPN9,0.9955999851226808,Protein YmgL 
CK_00052098,P38437,0.8219156609262086,Uncharacterized protein in miaA 5'region;
CK_00052147,G2TRU0,0.9962000250816344,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit ost5;
CK_00052436,Q4G3B8,0.995299994945526,Photosystem I reaction center subunit IX 
CK_00052559,O78455,0.9965000152587892,Photosystem II reaction center protein X 
CK_00052699,P35808,0.9965999722480774,Adipokinetic prohormone type 2;
CK_00053072,P0DQF8,0.9955999851226808,U-scoloptoxin(23)-Er2a 
CK_00053838,Q13072,0.9957000017166138,B melanoma antigen 1;
CK_00054918,P42692,0.9957000017166138,Somatoliberin;
CK_00055165,P38437,0.9284893966933438,Uncharacterized protein in miaA 5'region;
CK_00055533,O19893,0.995199978351593,Photosystem II reaction center protein Y 
CK_00055574,P55599,0.9959999918937684,Uncharacterized protein y4oN;
CK_00055927,Q92JM0,0.9965999722480774,Uncharacterized protein RC0047;
CK_00056525,P44002,0.9962000250816344,Uncharacterized protein HI_0476;
CK_00057037,C0HK48,0.9955000281333924,Trypsin inhibitor 
CK_00001382,A8G2R2,1.0,Protein PsbN 
CK_00002551,Q7VDL9,1.0,Photosystem II reaction center protein M 
CK_00004036,B1WVQ2,0.9955000281333924,Photosystem I reaction center subunit IX 
CK_00005259,Q8K459,0.8259046807852748,Peroxisomal testis-specific protein 1;
CK_00033338,P0DQF8,0.9950000047683716,U-scoloptoxin(23)-Er2a 
CK_00033731,Q1KXP9,0.995199978351593,Putative uncharacterized protein ycf15;
CK_00033741,Q9ZDJ7,0.9955000281333924,Uncharacterized protein RP331;
CK_00033980,Q47270,0.9955000281333924,Prophage NinE homolog 
CK_00034320,G2TRU0,0.9951000213623048,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit ost5;
CK_00034327,Q8TGM2,0.8497983429187492,Putative uncharacterized protein YLR347W-A;
CK_00034516,O33689,0.8309914562154006,Competence-stimulating peptide;
CK_00035083,Q96IR3,0.9958000183105468,Putative uncharacterized protein MGC15705;
CK_00035405,P87316,0.9955000281333924,"Putative ATP synthase subunit epsilon', ' mitochondrial;"
CK_00035555,P33581,0.995199978351593,Growth hormone-related protein 4;
CK_00035615,P14661,0.995199978351593,Cecropin-P1;
CK_00035644,P82303,0.9951000213623048,Hemocyanin subunit 2;
CK_00035688,B3EWP2,0.9951000213623048,Hyaluronidase CdtHya1;
CK_00035981,P35006,0.9966999888420104,Uncharacterized 7.3 kDa protein in petA 5'region;
CK_00036205,O32026,0.9955000281333924,Uncharacterized protein YqzI;
CK_00036272,P22660,0.9951000213623048,NAD-reducing hydrogenase HoxS subunit delta;
CK_00036472,P14661,0.995199978351593,Cecropin-P1;
CK_00036825,P58909,0.9958999752998352,Lectin alpha chain;
CK_00036858,A0AJG3,0.9966999888420104,UPF0435 protein lwe1727 
CK_00037045,Q48864,0.9959999918937684,Sakacin-A immunity factor;
CK_00037165,P0DSH4,0.896422511886616,Protein YibY 
CK_00037369,Q96IR3,0.9950000047683716,Putative uncharacterized protein MGC15705;
CK_00037459,Q8TGM2,0.8901074076458073,Putative uncharacterized protein YLR347W-A;
CK_00037462,P83540,0.8135025368487838,GMP synthase [glutamine-hydrolyzing];
CK_00037547,Q4L5B1,0.9954000115394592,UPF0223 protein SH1855 
CK_00037723,Q8K459,0.8672861477005966,Peroxisomal testis-specific protein 1;
CK_00037727,P44086,0.9954000115394592,Uncharacterized protein HI_0967;
CK_00037892,P16312,0.9951000213623048,Peptidase 1;
CK_00038316,P49828,0.995299994945526,Uncharacterized 5.5 kDa protein in ccsA-rps6 intergenic region;
CK_00038526,P0DPN1,0.9957000017166138,Protein YkiC 
CK_00038566,P44086,0.9951000213623048,Uncharacterized protein HI_0967;
CK_00038749,Q1KXP9,0.9959999918937684,Putative uncharacterized protein ycf15;
CK_00039309,P13636,0.9951000213623048,Pepsin A;
CK_00039988,Q8TGN0,0.996399998664856,Putative uncharacterized protein YKL156C-A;
CK_00039991,C0H3U2,0.9958999752998352,Uncharacterized membrane protein YyzH;
CK_00040309,Q85BB6,0.995199978351593,Photosystem II reaction center protein K 
CK_00040398,O31867,0.9950000047683716,SPbeta prophage-derived uncharacterized membrane protein YotH;
CK_00040437,P44179,0.995199978351593,Uncharacterized protein HI_1404;
CK_00040920,Q9K4V1,0.9959999918937684,Glutamine synthetase translation inhibitor;
CK_00040937,P0C5R0,0.9951000213623048,Putative uncharacterized protein YOR314W-A;
CK_00041393,Q8K459,0.8284701355770494,Peroxisomal testis-specific protein 1;
CK_00041812,Q3E740,0.9959999918937684,Uncharacterized protein YGL258W-A;
CK_00041816,Q9CD20,0.9955999851226808,Putative secreted protein ML2569.1;
CK_00042309,Q8TGS6,0.995199978351593,Uncharacterized protein YMR242W-A;
CK_00042312,Q9K4V1,0.9950000047683716,Glutamine synthetase translation inhibitor;
CK_00042540,O83302,0.9958999752998352,Uncharacterized protein TP_0278;
CK_00043126,P46780,0.9954000115394592,Large ribosomal subunit protein eL28 
CK_00043371,C5D846,0.995199978351593,UPF0223 protein GWCH70_0965 
CK_00043663,P83540,0.833723310560675,GMP synthase [glutamine-hydrolyzing];
CK_00043863,P01265,0.995299994945526,Calcitonin-3;
CK_00043985,Q9CD20,0.9955999851226808,Putative secreted protein ML2569.1;
CK_00044390,O34605,0.9955000281333924,SPbeta prophage-derived uncharacterized protein YopM;
CK_00044533,P40824,0.9955999851226808,Uncharacterized protein YibR;
CK_00044627,P90471,0.995199978351593,Putative uncharacterized protein YBR109W-A;
CK_00045063,P38437,0.9071854325862888,Uncharacterized protein in miaA 5'region;
CK_00045511,P33391,0.9950000047683716,Protein DVU_0533;
CK_00045712,Q31DC0,0.9961000084877014,Photosystem II reaction center X protein 
CK_00045943,Q9VBL7,0.829292462254763,Accessory gland-specific peptide 57Db;
CK_00046171,Q7V5U8,0.9954000115394592,DNA-directed RNA polymerase subunit omega 
CK_00046418,P34667,0.996399998664856,Uncharacterized protein ZK686.1;
CK_00046454,Q8WZA8,0.9959999918937684,Putative gastric cancer-related gene 224 protein;
CK_00046781,C5D846,0.9957000017166138,UPF0223 protein GWCH70_0965 
CK_00046857,P0DPO7,0.9958999752998352,Protein YneP 
CK_00047126,Q3E737,0.9951000213623048,Uncharacterized protein YJL047C-A;
CK_00047169,P01280,0.9954000115394592,Secretin 
CK_00047984,P0DQF8,0.9955999851226808,U-scoloptoxin(23)-Er2a 
CK_00048059,Q8TGM2,0.8102240791463089,Putative uncharacterized protein YLR347W-A;
CK_00048128,P0DUJ9,0.9961000084877014,Antimicrobial protein PcfHb 
CK_00048759,P0DPO7,0.995199978351593,Protein YneP 
CK_00048865,Q6B947,0.9950000047683716,Photosystem I reaction center subunit IX 
CK_00049049,Q54ED5,0.9965999722480774,Putative uncharacterized protein DDB_G0291564;
CK_00049064,Q9ZDP8,0.995199978351593,Uncharacterized protein RP279;
CK_00049626,P55369,0.9950000047683716,Uncharacterized protein y4bB/y4pI;
CK_00049667,P35808,0.9950000047683716,Adipokinetic prohormone type 2;
CK_00049707,P86238,0.9951000213623048,"Pyruvate dehydrogenase protein X component', ' mitochondrial "
CK_00049845,Q13166,0.9950000047683716,CATR tumorigenic conversion 1 protein;
CK_00050244,Q31MH9,0.9968000054359436,DNA-directed RNA polymerase subunit omega 
CK_00050555,A0T0S6,0.9951000213623048,Cytochrome b6-f complex subunit 7 
CK_00050580,Q1XDC1,0.9958000183105468,Uncharacterized protein ycf18;
CK_00050717,Q3E740,0.9958000183105468,Uncharacterized protein YGL258W-A;
CK_00050754,Q7VA81,0.9957000017166138,DNA-directed RNA polymerase subunit omega 
CK_00050950,Q8TGM2,0.8528488265046406,Putative uncharacterized protein YLR347W-A;
CK_00051433,P15762,0.9962000250816344,Small ribosomal subunit protein uS19c 
CK_00051639,P38581,0.9962000250816344,Putative carnobacteriocin-BM1 immunity protein;
CK_00051648,P20655,0.9962000250816344,Ribosome-inactivating protein momorcochin-S;
CK_00053174,P55597,0.995299994945526,Uncharacterized protein y4oL;
CK_00053434,B8HR15,0.9969000220298768,Photosystem II reaction center protein H 
CK_00053461,Q8K459,0.8809815418095397,Peroxisomal testis-specific protein 1;
CK_00053582,Q8TGS2,0.9965999722480774,Uncharacterized protein YOL019W-A;
CK_00053644,P01262,0.9951000213623048,Calcitonin 
CK_00053997,P20412,0.995199978351593,Giant hemoglobin AI chain;
CK_00054955,O13886,0.9950000047683716,Uncharacterized protein C823.02;
CK_00055237,Q2JUV4,0.9957000017166138,Photosystem II reaction center protein H 
CK_00055323,P55527,0.995199978351593,Uncharacterized protein y4kG;
CK_00055805,O28340,0.9962999820709229,Uncharacterized protein AF_1939;
CK_00056199,P44059,0.995199978351593,Uncharacterized protein HI_0843;
CK_00004179,P77494,0.995299994945526,Toxic protein HokB 
CK_00033199,A8DYP9,0.995199978351593,fur leader peptide;
CK_00033352,G2TRU0,0.9958000183105468,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit ost5;
CK_00033503,Q8J1M7,0.9958000183105468,Uncharacterized protein C330.19c;
CK_00033537,Q8TGS2,0.9959999918937684,Uncharacterized protein YOL019W-A;
CK_00033583,P35808,0.9954000115394592,Adipokinetic prohormone type 2;
CK_00033694,P41392,0.9955999851226808,Methionine aminopeptidase;
CK_00034115,B1HPT4,0.995199978351593,UPF0223 protein Bsph_1378 
CK_00034296,Q9MUM6,0.9957000017166138,Uncharacterized 7.4 kDa protein in ndhF-psbD intergenic region;
CK_00034799,P05830,0.9068570027523036,Regulatory protein RepI;
CK_00034873,A2C7G0,0.995299994945526,Photosystem I reaction center subunit IX 
CK_00034998,G2TRU0,0.9955000281333924,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit ost5;
CK_00035074,Q8TGM2,0.8203509628696821,Putative uncharacterized protein YLR347W-A;
CK_00035106,Q1XDD2,0.9954000115394592,Uncharacterized protein Ycf17;
CK_00035213,P23063,0.9958999752998352,Glucagon-like peptide;
CK_00035240,O28419,0.9961000084877014,Uncharacterized protein AF_1860;
CK_00035367,P32185,0.8196799721517749,3-hydroxyisobutyrate dehydrogenase;
CK_00035500,O34509,0.8058066427238941,SPbeta prophage-derived uncharacterized protein YopZ;
CK_00035877,Q96IR3,0.9951000213623048,Putative uncharacterized protein MGC15705;
CK_00036038,P53182,0.8840747975494381,Putative uncharacterized protein YGL041C;
CK_00036195,B0YPP8,0.9957000017166138,Photosystem I reaction center subunit IX 
CK_00036795,O29734,0.9958000183105468,Uncharacterized protein AF_0516;
CK_00036796,C0H3T8,0.9950000047683716,Uncharacterized membrane protein YyzN;
CK_00036975,P38476,0.9966999888420104,Uncharacterized mitochondrial protein ymf34;
CK_00037084,Q92IM3,0.9958000183105468,Putative uncharacterized protein RC0397;
CK_00037125,E8RMD3,0.996399998664856,Astexin-1 
CK_00037187,P38476,0.9962000250816344,Uncharacterized mitochondrial protein ymf34;
CK_00037271,Q3E818,0.9957000017166138,Uncharacterized protein YDR194W-A;
CK_00037770,O83196,0.9958000183105468,Uncharacterized protein TP_0161;
CK_00038557,P43964,0.9954000115394592,Uncharacterized protein HI_0210;
CK_00039125,P58246,0.9957000017166138,Cytochrome b6-f complex subunit 5 
CK_00039415,P0DQF8,0.9958999752998352,U-scoloptoxin(23)-Er2a 
CK_00039460,Q8TGS0,0.9962999820709229,Uncharacterized protein YOR161C-C;
CK_00039774,P85438,0.9957000017166138,Acetyl-CoA carboxylase;
CK_00039877,Q8TGU5,0.9955000281333924,Uncharacterized protein YBR296C-A;
CK_00039919,A5J277,0.996999979019165,Putative uncharacterized protein ycf15;
CK_00040078,P39430,0.9957000017166138,Inosine/xanthosine triphosphatase 
CK_00040330,Q10926,0.9957000017166138,Uncharacterized protein B0302.2;
CK_00040462,P39430,0.9951000213623048,Inosine/xanthosine triphosphatase 
CK_00040881,Q57642,0.996399998664856,Uncharacterized protein MJ0183;
CK_00041214,A5A627,0.8088798898483276,Small toxic protein TisB;
CK_00041290,E8RMD3,0.995199978351593,Astexin-1 
CK_00041366,P32185,0.9225342199154376,3-hydroxyisobutyrate dehydrogenase;
CK_00041476,Q7M3C4,0.9955999851226808,Relaxin B chain;
CK_00041559,P22660,0.9955000281333924,NAD-reducing hydrogenase HoxS subunit delta;
CK_00042123,O13555,0.8692635900349046,Uncharacterized protein JIP3;
CK_00042147,Q09X34,0.995299994945526,Photosystem II reaction center protein K 
CK_00042352,O33689,0.8341545305480764,Competence-stimulating peptide;
CK_00042593,Q8TGT3,0.9951000213623048,Uncharacterized protein YJL077W-B;
CK_00042733,Q9TS44,0.9950000047683716,Cholecystokinins;
CK_00042886,P0DQF8,0.996399998664856,U-scoloptoxin(23)-Er2a 
CK_00042918,C0HJJ3,0.9955000281333924,Glucagon-1;
CK_00042963,Q54JQ0,0.9955999851226808,Putative uncharacterized transmembrane protein DDB_G0287865;
CK_00043008,Q1XDU0,0.9959999918937684,Photosystem II reaction center protein X 
CK_00043866,P26273,0.9955999851226808,Light-harvesting protein B-870 alpha chain;
CK_00043870,Q54N95,0.9951000213623048,Putative uncharacterized protein DDB_G0285383;
CK_00045176,P0DUJ9,0.9965999722480774,Antimicrobial protein PcfHb 
CK_00045718,Q3E787,0.995299994945526,Putative uncharacterized protein YCR095W-A;
CK_00046096,P39430,0.9962999820709229,Inosine/xanthosine triphosphatase 
CK_00046166,P38581,0.9962000250816344,Putative carnobacteriocin-BM1 immunity protein;
CK_00046386,Q12B25,0.995299994945526,Probable Fe(2+)-trafficking protein 
CK_00046976,Q09MB5,0.9965999722480774,Putative uncharacterized protein ycf15;
CK_00047403,Q6EYE4,0.9954000115394592,Photosystem II reaction center protein T 
CK_00047856,P38437,0.8967408932042886,Uncharacterized protein in miaA 5'region;
CK_00048450,Q8TGU5,0.9955000281333924,Uncharacterized protein YBR296C-A;
CK_00048641,Q8TGS2,0.995199978351593,Uncharacterized protein YOL019W-A;
CK_00048950,Q92IM3,0.9962999820709229,Putative uncharacterized protein RC0397;
CK_00049058,Q47WL9,0.9957000017166138,Probable Fe(2+)-trafficking protein 
CK_00049247,P72575,0.9951000213623048,Photosystem II reaction center protein X 
CK_00049326,P69519,0.9950000047683716,"Poly-beta-1', '6-N-acetyl-D-glucosamine synthesis protein IcaD;"
CK_00049433,P18268,0.9955999851226808,Indole-3-glycerol phosphate synthase;
CK_00049736,Q96253,0.9959999918937684,"ATP synthase subunit epsilon', ' mitochondrial;"
CK_00049799,P15762,0.996399998664856,Small ribosomal subunit protein uS19c 
CK_00050137,B2Y1W9,0.9959999918937684,Photosystem I reaction center subunit VIII 
CK_00050637,B2IFA4,0.996399998664856,N(2)-fixation sustaining protein CowN 
CK_00051194,Q8TGM2,0.9115868561679364,Putative uncharacterized protein YLR347W-A;
CK_00051294,P23080,0.9965000152587892,Photosystem I reaction center subunit IX;
CK_00051333,P55597,0.9958999752998352,Uncharacterized protein y4oL;
CK_00051926,P46780,0.9962000250816344,Large ribosomal subunit protein eL28 
CK_00052185,Q8TGN0,0.996399998664856,Putative uncharacterized protein YKL156C-A;
CK_00052814,Q7CQJ0,0.9950000047683716,Stationary-phase-induced ribosome-associated protein;
CK_00053650,P0C841,0.9950000047683716,Putative protein FAM66E;
CK_00053835,Q8TGL2,0.8150362878179074,Putative uncharacterized protein YOR231C-A;
CK_00054062,Q5GY22,0.995299994945526,Probable Fe(2+)-trafficking protein 
CK_00054585,P28779,0.9954000115394592,Tryptophanase operon leader peptide;
CK_00054858,B2Y1W9,0.9958000183105468,Photosystem I reaction center subunit VIII 
CK_00056073,P39430,0.9958999752998352,Inosine/xanthosine triphosphatase 
CK_00056555,Q9ZDJ7,0.9959999918937684,Uncharacterized protein RP331;
CK_00002564,C1P616,0.8002832832588958,Small toxic protein IbsD;
CK_00003593,P50841,0.9957000017166138,Uncharacterized protein YptA;
CK_00004002,Q5N1F0,0.9955999851226808,Cytochrome b6-f complex subunit 7 
CK_00005132,P32185,0.8347957489342406,3-hydroxyisobutyrate dehydrogenase;
CK_00005525,Q2JS34,0.9957000017166138,Cytochrome b559 subunit alpha 
CK_00005668,P32685,0.9951000213623048,Uncharacterized protein YjbD;
CK_00008412,Q13166,0.9951000213623048,CATR tumorigenic conversion 1 protein;
CK_00008838,O34923,0.9950000047683716,Uncharacterized protein YkzB;
CK_00033300,P0DSF5,0.9951000213623048,Protein YdgV 
