SeqCluster,GO_result
CK_00056214,GO:0016887
CK_00056221,GO:0022857|GO:0055085
CK_00056227,GO:0003677|GO:0004803|GO:0006313
CK_00056228,GO:0003824|GO:0005975|GO:0043169
CK_00056231,GO:0006508|GO:0008236
CK_00056237,GO:0016791
CK_00056247,GO:0003824
CK_00056248,GO:0016747
CK_00056256,GO:0004222|GO:0016020|GO:0071586
CK_00056269,GO:0019867
CK_00056279,GO:0010027
CK_00056285,GO:0005509|GO:0005615
CK_00056316,GO:0008168
CK_00056318,GO:0006099|GO:0008924
CK_00056319,GO:0008745|GO:0009253
CK_00056331,GO:0016020
CK_00056335,GO:0005509
CK_00056341,GO:0008146|GO:0016020
CK_00056356,GO:0005267|GO:0015252
CK_00056365,GO:0003911
CK_00056368,GO:0016020
CK_00056377,GO:0016051
CK_00056406,GO:0071771
CK_00056407,GO:0015031|GO:0016020|GO:0043953
CK_00056418,GO:0003824|GO:0009058
CK_00056421,GO:0005509
CK_00056438,GO:0015109|GO:0015703
CK_00056442,GO:0005515
CK_00056444,GO:0035596|GO:0051539
CK_00056703,GO:0005524|GO:0015995|GO:0016851
CK_00056704,GO:0008113
CK_00056709,GO:0003677|GO:0032508|GO:0043139
CK_00056711,GO:0000105
CK_00056712,GO:0000105|GO:0004190|GO:0006508
CK_00056713,GO:0000105
CK_00056714,GO:0003755|GO:0005509|GO:0005615
CK_00056715,GO:0003755
CK_00056716,GO:0006508|GO:0008236
CK_00056717,GO:0009058|GO:0030170
CK_00056718,GO:0003824|GO:0009058|GO:0030170
CK_00056719,GO:0016624
CK_00056721,GO:0016020
CK_00056722,GO:0008271|GO:0008272|GO:0016020
CK_00056724,GO:0016020
CK_00056727,GO:0005509
CK_00056731,GO:0005509|GO:0007156|GO:0016020
CK_00056732,GO:0009063
CK_00056734,GO:0016020
CK_00056735,GO:0016491
CK_00056736,GO:0016491
CK_00056742,GO:0000160|GO:0003677|GO:0006355
CK_00056746,GO:0000155|GO:0007165
CK_00056748,GO:0000155|GO:0007165|GO:0016020
CK_00056749,GO:0000155|GO:0007165|GO:0016020
CK_00056752,GO:0000160|GO:0003677|GO:0006355
CK_00056753,GO:0000160|GO:0003677|GO:0006355
CK_00056754,GO:0000160|GO:0003677|GO:0006355
CK_00056755,GO:0000160|GO:0003677|GO:0006355
CK_00056756,GO:0000155|GO:0007165
CK_00056757,GO:0000155|GO:0000160|GO:0007165
CK_00056758,GO:0000155|GO:0000160|GO:0007165
CK_00056759,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887|GO:0030253|GO:0030256|GO:0055085|GO:0140359
CK_00056760,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056761,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056763,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056764,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056766,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056767,GO:0000160|GO:0003677|GO:0006355
CK_00056770,GO:0003677|GO:0004803|GO:0006313
CK_00056777,GO:0004497|GO:0005506|GO:0016705|GO:0020037
CK_00056784,GO:0000160|GO:0006355
CK_00056787,GO:0006355
CK_00056788,GO:0006355
CK_00056789,GO:0016491
CK_00056795,GO:0016491
CK_00056796,GO:0016491
CK_00056804,GO:0003677|GO:0006355
CK_00056806,GO:0016616|GO:0051287
CK_00056807,GO:0016616|GO:0051287
CK_00056808,GO:0016616|GO:0051287
CK_00056809,GO:0016616|GO:0051287
CK_00056810,GO:0016616|GO:0051287
CK_00056811,GO:0016616|GO:0051287
CK_00056812,GO:0016616|GO:0051287
CK_00056813,GO:0005524
CK_00056818,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056819,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056820,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056821,GO:0003978|GO:0006012
CK_00056824,GO:0005515
CK_00056831,GO:0005515
CK_00056833,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056834,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00056835,GO:0005515|GO:0005524|GO:0016020|GO:0016887|GO:0140359
CK_00056836,GO:0005524|GO:0016887
CK_00056838,GO:0016020
CK_00056839,GO:0016020
CK_00056840,GO:0016020
CK_00056841,GO:0016020
CK_00056842,GO:0016616|GO:0051287
CK_00056843,GO:0016616|GO:0051287
CK_00056844,GO:0016616|GO:0051287
CK_00056845,GO:0006355
CK_00056846,GO:0000287|GO:0003824|GO:0030976
CK_00056847,GO:0006353
CK_00056848,GO:0009055|GO:0020037
CK_00056851,GO:0005524
CK_00056853,GO:0000105|GO:0016763
CK_00056857,GO:0005509|GO:0005615
CK_00056858,GO:0000160|GO:0003677|GO:0006355
CK_00056859,GO:0000160|GO:0003677|GO:0006355
CK_00056860,GO:0000155|GO:0007165|GO:0016020
CK_00056862,GO:0007165|GO:0016020
CK_00056868,GO:0016757
CK_00056869,GO:0016757
CK_00056872,GO:0016491
CK_00056873,GO:0005515
CK_00056874,GO:0005886|GO:0015416|GO:0015716|GO:0016020|GO:0055085
CK_00056876,GO:0043190|GO:0055085
CK_00056877,GO:0005524|GO:0015416|GO:0015716|GO:0016020|GO:0016887
CK_00056878,GO:0005886|GO:0015416|GO:0015716|GO:0016020|GO:0055085
CK_00056883,GO:0005509|GO:0009166|GO:0016787
CK_00056884,GO:0005524|GO:0016887
CK_00056887,GO:0016702
CK_00056888,GO:0009522|GO:0009538|GO:0015979
CK_00056890,GO:0016020|GO:0022857|GO:0055085
CK_00056891,GO:0016020|GO:0022857|GO:0055085
CK_00056892,GO:0022857|GO:0055085
CK_00056893,GO:0022857|GO:0055085
CK_00056894,GO:0003700|GO:0006352|GO:0006355
CK_00056895,GO:0016020|GO:0022857|GO:0055085
CK_00056898,GO:0016491
CK_00056901,GO:0016491
CK_00056902,GO:0005524|GO:0016887
CK_00056903,GO:0016020|GO:0140359
CK_00056904,GO:0016020|GO:0055085
CK_00056905,GO:0016020|GO:0055085
CK_00056913,GO:0016020|GO:0055085
CK_00056914,GO:0016020|GO:0055085
CK_00056915,GO:0016020|GO:0055085
CK_00056916,GO:0016020|GO:0055085
CK_00056917,GO:0016020|GO:0055085
CK_00056918,GO:0016020|GO:0055085
CK_00056919,GO:0016020|GO:0055085
CK_00056920,GO:0016020|GO:0055085
CK_00056921,GO:0016020|GO:0055085
CK_00056922,GO:0016020|GO:0055085
CK_00056923,GO:0016020|GO:0055085
CK_00056924,GO:0009522|GO:0009538|GO:0015979
CK_00056926,GO:0005215|GO:0005524|GO:0006812|GO:0016020|GO:0016887|GO:0019829
CK_00056927,GO:0005215|GO:0005524|GO:0016020|GO:0016887
CK_00056928,GO:0005215|GO:0005524|GO:0016020|GO:0016887
CK_00056929,GO:0005524|GO:0006457|GO:0051082|GO:0140662
CK_00056930,GO:0006355
CK_00056931,GO:0006355
CK_00056932,GO:0006355
CK_00056937,GO:0003978|GO:0006012
CK_00056941,GO:0004750|GO:0005975|GO:0006098|GO:0016857
CK_00056942,GO:0008761
CK_00056943,GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
CK_00056944,GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
CK_00056945,GO:0003700|GO:0006352|GO:0006355
CK_00056947,GO:0006629
CK_00056948,GO:0003700|GO:0006352|GO:0006355
CK_00056949,GO:0003700|GO:0006352|GO:0006355
CK_00056953,GO:0005524|GO:0140658
CK_00056955,GO:0003677|GO:0005524|GO:0016787
CK_00056956,GO:0003677|GO:0008170
CK_00056958,GO:0003700|GO:0006352|GO:0006355
CK_00056960,GO:0009007|GO:0009307
CK_00056961,GO:0006304
CK_00056964,GO:0008168
CK_00056965,GO:0008168
CK_00056966,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056967,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056968,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056969,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056970,GO:0003677|GO:0008170
CK_00056971,GO:0003677|GO:0008170
CK_00056972,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0009007|GO:0009307|GO:0032259
CK_00056973,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0009007|GO:0009307|GO:0032259
CK_00056974,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056975,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056977,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056978,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056979,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056981,GO:0003677
CK_00056982,GO:0003677
CK_00056983,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00056984,GO:0003677
CK_00056985,GO:0003677|GO:0005524|GO:0016787
CK_00056988,GO:0003677|GO:0008170
CK_00056989,GO:0003677
CK_00056990,GO:0003677|GO:0003824|GO:0005524|GO:0006304|GO:0016787
CK_00056991,GO:0003677|GO:0003824|GO:0005524|GO:0006304|GO:0016787
CK_00056992,GO:0003677|GO:0003824|GO:0005524|GO:0006304|GO:0016787
CK_00056993,GO:0003677
CK_00056994,GO:0003677
CK_00056995,GO:0003677
CK_00056996,GO:0003677
CK_00056997,GO:0003677
CK_00056998,GO:0003677
CK_00057000,GO:0003677
CK_00057001,GO:0003677
CK_00057002,GO:0003677
CK_00057003,GO:0003677|GO:0004519|GO:0005524|GO:0006304|GO:0009035|GO:0009307
CK_00057004,GO:0003677|GO:0004519|GO:0005524|GO:0006304|GO:0009035|GO:0009307
CK_00057005,GO:0003677|GO:0004519|GO:0005524|GO:0006304|GO:0009035|GO:0009307
CK_00057006,GO:0003677|GO:0004519|GO:0005524|GO:0006304|GO:0009035|GO:0009307
CK_00057007,GO:0003677|GO:0004519|GO:0005524|GO:0006304|GO:0009035|GO:0009307
CK_00057008,GO:0003677
CK_00057009,GO:0003677
CK_00057010,GO:0003677
CK_00057011,GO:0003677
CK_00057012,GO:0003677
CK_00057013,GO:0003677
CK_00057014,GO:0003677
CK_00057015,GO:0003677
CK_00057016,GO:0003677
CK_00057017,GO:0003677|GO:0008170
CK_00057018,GO:0003677|GO:0008170
CK_00057019,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00057023,GO:0008168
CK_00057024,GO:0008168
CK_00057025,GO:0008168
CK_00057027,GO:0006304
CK_00057032,GO:0003677|GO:0008170
CK_00057033,GO:0003700|GO:0006355
CK_00057034,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00057035,GO:0003676|GO:0003677|GO:0008168|GO:0008170|GO:0032259
CK_00057038,GO:0003677|GO:0005524|GO:0016787
CK_00057039,GO:0003676|GO:0003824|GO:0004519|GO:0008270
CK_00057040,GO:0003676|GO:0004519|GO:0008270
CK_00057041,GO:0003824
CK_00057045,GO:0003676|GO:0006304|GO:0008168|GO:0032259
CK_00057046,GO:0006304
CK_00057048,GO:0003677|GO:0005524|GO:0016787
CK_00057051,GO:0003677|GO:0005524|GO:0016787
CK_00057052,GO:0003677|GO:0005524|GO:0016787
CK_00057053,GO:0003677|GO:0005524|GO:0016787
CK_00057054,GO:0003677|GO:0005524|GO:0016787
CK_00057055,GO:0003677|GO:0005524|GO:0016787
CK_00057056,GO:0003677|GO:0005524|GO:0016787
CK_00057057,GO:0005524|GO:0016787
CK_00057058,GO:0004089|GO:0008270|GO:0015976
CK_00057061,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057063,GO:0005524|GO:0016887
CK_00057065,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057066,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057067,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057068,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057069,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057071,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057072,GO:0005524|GO:0006508|GO:0008233|GO:0016020|GO:0016887
CK_00057074,GO:0000155|GO:0007165|GO:0016020
CK_00057077,GO:0004645|GO:0005975|GO:0008184|GO:0030170
CK_00057081,GO:0005886|GO:0008272|GO:0015419|GO:0016020|GO:0055085
CK_00057082,GO:0005886|GO:0008272|GO:0015419|GO:0016020|GO:0055085
CK_00057083,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057084,GO:0003993|GO:0030288
CK_00057087,GO:0015979|GO:0015995|GO:0016491|GO:0046872|GO:0048529
CK_00057088,GO:0016491
CK_00057089,GO:0016491
CK_00057091,GO:0003677|GO:0003896|GO:0006260|GO:0008270
CK_00057093,GO:0006534|GO:0030170|GO:0031071
CK_00057097,GO:0005524|GO:0016887
CK_00057099,GO:0004764
CK_00057101,GO:0000155|GO:0007165
CK_00057104,GO:0004386
CK_00057105,GO:0004386
CK_00057106,GO:0008483|GO:0030170
CK_00057107,GO:0008483|GO:0030170
CK_00057108,GO:0005524|GO:0015098|GO:0015689|GO:0016020|GO:0016887|GO:0140359
CK_00057110,GO:0005515
CK_00057118,GO:0008270|GO:0016491
CK_00057119,GO:0016740
CK_00057128,GO:0003824
CK_00057134,GO:0005524|GO:0015098|GO:0015689|GO:0016020|GO:0016887|GO:0055085
CK_00057138,GO:0003924|GO:0016151|GO:0051604
CK_00057139,GO:0009055|GO:0010181
CK_00057140,GO:0016831
CK_00057141,GO:0009055|GO:0022900|GO:0051536|GO:0051537
CK_00057143,GO:0015562|GO:0055085
CK_00057144,GO:0015562|GO:0055085
CK_00057146,GO:0015562|GO:0055085
CK_00057152,GO:0016491
CK_00057159,GO:0005524|GO:0016887
CK_00057163,GO:0003755
CK_00057164,GO:0003755
CK_00057165,GO:0003755
CK_00057166,GO:0016757
CK_00057168,GO:0016020|GO:0030001|GO:0046873
CK_00057170,GO:0005524|GO:0008272|GO:0015419|GO:0016020|GO:0016887|GO:0022857|GO:0043190|GO:0055085
CK_00057182,GO:0005515|GO:0006355
CK_00057187,GO:0000160|GO:0006355
CK_00057195,GO:0006629
CK_00057196,GO:0005515
CK_00057197,GO:0005524|GO:0016887
CK_00057203,GO:0008483|GO:0030170
CK_00057204,GO:0008483|GO:0030170
CK_00057205,GO:0008483|GO:0030170
CK_00057206,GO:0003824
CK_00057207,GO:0016740
CK_00057217,GO:0000287|GO:0003824|GO:0030976
CK_00057218,GO:0005515
CK_00057219,GO:0005215|GO:0005524|GO:0006812|GO:0016020|GO:0016887|GO:0019829|GO:0046872
CK_00057220,GO:0016624
CK_00057221,GO:0000166|GO:0004748|GO:0006260|GO:0008998|GO:0031419
CK_00057223,GO:0016747
CK_00057226,GO:0003677|GO:0006310|GO:0015074
CK_00057230,GO:0016020|GO:0045226
CK_00057232,GO:0005976|GO:0016779
CK_00057233,GO:0005509|GO:0007156|GO:0016020
CK_00057235,GO:0005509|GO:0005615
CK_00057238,GO:0016740
CK_00057239,GO:0016740
CK_00057240,GO:0016740
CK_00057241,GO:0016740
CK_00057242,GO:0016740
CK_00057243,GO:0003796|GO:0009253|GO:0016740|GO:0016998
CK_00057244,GO:0003700|GO:0006355|GO:0043565
CK_00057251,GO:0003677|GO:0006355
CK_00057252,GO:0006797|GO:0016776
CK_00057253,GO:0005507|GO:0016491
CK_00057254,GO:0003824|GO:0016787
CK_00057256,GO:0015267|GO:0016020|GO:0055085
CK_00057257,GO:0003824|GO:0009166|GO:0016787
CK_00057260,GO:0003824|GO:0009058|GO:0030170
CK_00057264,GO:0003911
CK_00057266,GO:0003824|GO:0051536
CK_00057267,GO:0003824|GO:0051536
CK_00057268,GO:0003824|GO:0051536
CK_00057269,GO:0009058|GO:0016791
CK_00057270,GO:0003824|GO:0009058|GO:0050188
CK_00057271,GO:0003824|GO:0009058
CK_00057273,GO:0008703|GO:0009231
CK_00057276,GO:0140104|GO:1901681|GO:1902358
CK_00057277,GO:0005515
CK_00057278,GO:0005509|GO:0005615
CK_00057279,GO:0000030|GO:0006493|GO:0016020
CK_00057281,GO:0016757
CK_00057282,GO:0016757
CK_00057284,GO:0016491
CK_00057285,GO:0016020|GO:0016765
CK_00057287,GO:0016817
CK_00057292,GO:0005509|GO:0005615
CK_00057293,GO:0035438
CK_00057294,GO:0006486|GO:0008417|GO:0016020
CK_00057299,GO:0016757
CK_00057301,GO:0004066|GO:0006529
CK_00057304,GO:0004222|GO:0006508|GO:0008270|GO:0031012
CK_00057307,GO:0005509|GO:0007156|GO:0016020
CK_00057310,GO:0005509|GO:0007156|GO:0016020
CK_00057311,GO:0005509
CK_00057312,GO:0005509|GO:0007156|GO:0016020
CK_00057314,GO:0005509|GO:0007156|GO:0016020
CK_00057317,GO:0006508|GO:0008236
CK_00057318,GO:0005509|GO:0006508|GO:0008236
CK_00057319,GO:0000272
CK_00057321,GO:0016757
CK_00057322,GO:0016757
CK_00057328,GO:0006355
CK_00057329,GO:0008146|GO:0016020
CK_00057330,GO:0006824|GO:0015087|GO:0015095|GO:0015693|GO:0016020|GO:0030001|GO:0046873|GO:0055085
CK_00057331,GO:0018193
CK_00057334,GO:0005976|GO:0016779
CK_00057335,GO:0016757
CK_00057336,GO:0016051
CK_00057338,GO:0016051
CK_00057340,GO:0008767|GO:0016051
CK_00057346,GO:0008146
CK_00057348,GO:0008146
CK_00057351,GO:0016829
CK_00057354,GO:0003978|GO:0009103
CK_00057369,GO:0006744
CK_00057370,GO:0006744
CK_00057371,GO:0006744
CK_00057372,GO:0006744
CK_00057373,GO:0016020|GO:0022857|GO:0055085
CK_00057374,GO:0022857|GO:0055085
CK_00057375,GO:0005515
CK_00057376,GO:0005515
CK_00057378,GO:0005515
CK_00057379,GO:0008757
CK_00057390,GO:0003676|GO:0003677|GO:0004519|GO:0005524|GO:0008270|GO:0016787
CK_00057394,GO:0009058|GO:0016791
CK_00057396,GO:0008757
CK_00057405,GO:0003909|GO:0003910|GO:0005524|GO:0006281|GO:0006310
CK_00057408,GO:0003723
CK_00057409,GO:0015979|GO:0030089
CK_00057410,GO:0015979|GO:0030089
CK_00057418,GO:0004315|GO:0006633
CK_00057419,GO:0008483|GO:0030170
CK_00057420,GO:0004315|GO:0006633|GO:0018580
CK_00057421,GO:0004553|GO:0005975|GO:0030246
CK_00057422,GO:0004553|GO:0005975|GO:0030246
CK_00057424,GO:0008757
CK_00057425,GO:0006744|GO:0008757|GO:0010420|GO:0061542
CK_00057426,GO:0006812|GO:0015297|GO:0016020|GO:0055085|GO:1902600
CK_00057427,GO:0004497|GO:0005506|GO:0016705|GO:0020037
CK_00057429,GO:0005524|GO:0016887
CK_00057432,GO:0005509|GO:0007156|GO:0016020
CK_00057441,GO:0003677|GO:0004519|GO:0009307
CK_00057549,GO:0046872
CK_00057550,GO:0046854
CK_00057551,GO:0000166
CK_00057558,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057559,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057560,GO:0005524|GO:0016020|GO:0016887|GO:0055085|GO:0140359
CK_00057561,GO:0005524|GO:0016887
CK_00057562,GO:0008830
CK_00057568,GO:0005524|GO:0016887
CK_00057575,GO:0009190|GO:0035556
CK_00057576,GO:0009190|GO:0035556
CK_00057577,GO:0009190|GO:0035556
CK_00057578,GO:0009190|GO:0035556
CK_00057585,GO:0004252|GO:0005509|GO:0005615|GO:0006508|GO:0007156|GO:0008236|GO:0016020
CK_00057586,GO:0004252|GO:0006508
CK_00057587,GO:0005509|GO:0007156|GO:0016020
CK_00057589,GO:0000160|GO:0003677|GO:0006355
CK_00057594,GO:0005509|GO:0016788
CK_00057596,GO:0005515
CK_00057597,GO:0019867
CK_00057598,GO:0019867
CK_00057600,GO:0006812|GO:0006813|GO:0008324|GO:0015297|GO:0016020|GO:0055085|GO:1902600
CK_00057606,GO:0004553|GO:0005975|GO:0030246
CK_00057607,GO:0004553|GO:0005975|GO:0030246
CK_00057614,GO:0003700|GO:0006355|GO:0043565
CK_00057616,GO:0005524|GO:0140658
CK_00057617,GO:0003676|GO:0005524
CK_00057618,GO:0003678|GO:0005524|GO:0006260
CK_00057620,GO:0016747
CK_00057621,GO:0003676|GO:0003677|GO:0003887|GO:0006139|GO:0006260|GO:0008408
CK_00057626,GO:0003824
CK_00057628,GO:0003676|GO:0004519|GO:0008270
CK_00057634,GO:0005509
CK_00057648,GO:0016740
CK_00057655,GO:0008643|GO:0015288|GO:0016020
CK_00057657,GO:0008643|GO:0015288|GO:0016020
CK_00057658,GO:0008643|GO:0015288|GO:0016020
CK_00057659,GO:0008643|GO:0015288|GO:0016020
CK_00057661,GO:0016020
CK_00057662,GO:0005515
CK_00057663,GO:0005515
CK_00057666,GO:0005576|GO:0016787
CK_00057668,GO:0006396|GO:0008452
CK_00057669,GO:0000155|GO:0007165
CK_00057670,GO:0003677|GO:0006310|GO:0015074
CK_00057673,GO:0005509
CK_00057679,GO:0000150|GO:0003677|GO:0006310
CK_00057683,GO:0005509|GO:0007154|GO:0016020
CK_00057684,GO:0005509
CK_00057685,GO:0003824
CK_00057687,GO:0005515
CK_00057698,GO:0016787
CK_00057707,GO:0009306|GO:0016020
CK_00057711,GO:0016757
CK_00057714,GO:0016757
CK_00057715,GO:0016757
CK_00057718,GO:0022857|GO:0055085
CK_00057720,GO:0006355
CK_00057722,GO:0006355
CK_00057725,GO:0005509
CK_00100010,GO:0003677|GO:0004803|GO:0006313
CK_00100013,GO:0005509|GO:0007156|GO:0016020
CK_00100024,GO:0003677|GO:0004803|GO:0006313
CK_00100028,GO:0016020|GO:0022857|GO:0055085
CK_00100038,GO:0005515
CK_00100039,GO:0005515|GO:0007154|GO:0016020
CK_00100045,GO:0003910|GO:0005524|GO:0006281|GO:0006310
CK_00100059,GO:0009166|GO:0016787
CK_00100061,GO:0016787
CK_00100065,GO:0003676|GO:0008270|GO:0016818
CK_00100066,GO:0005524|GO:0016887
CK_00100068,GO:0003676|GO:0004519|GO:0043571|GO:0046872|GO:0051607
CK_00100084,GO:0015074
CK_00100086,GO:0006508|GO:0008236
CK_00100088,GO:0008233
CK_00100090,GO:0004497|GO:0008726|GO:0016705
CK_00100093,GO:0016020|GO:0140359
CK_00100099,GO:0010181
CK_00100141,GO:0008800|GO:0017001|GO:0030655
CK_00100143,GO:0003677|GO:0006304|GO:0008170
CK_00100151,GO:0006355
CK_00100154,GO:0016627|GO:0050660
CK_00100168,GO:0004521|GO:0043571
CK_00100243,GO:0005515
CK_00100253,GO:0006629
CK_00100254,GO:0016829|GO:0042597
CK_00100257,GO:0015986
CK_00100259,GO:0009055|GO:0016020
CK_00100262,GO:0020037
CK_00100265,GO:0005524|GO:0016887
CK_00100268,GO:0016020|GO:0140359
CK_00100269,GO:0022857|GO:0055085
CK_00100289,GO:0016020|GO:0055085
CK_00100295,GO:0003677|GO:0004803|GO:0006313|GO:0015074
CK_00100299,GO:0004672|GO:0005524|GO:0006468
CK_00100316,GO:0009312|GO:0016758
CK_00100321,GO:0009399|GO:0016163|GO:0016491|GO:0016612|GO:0051536|GO:0065003
CK_00100345,GO:0016787
CK_00100352,GO:0008233
CK_00100354,GO:0004222|GO:0006508
CK_00100384,GO:0008168
CK_00100416,GO:0016491
CK_00100427,GO:0004383|GO:0006182
CK_00100448,GO:0018822|GO:0046914
CK_00100465,GO:0004252|GO:0006508
CK_00100519,GO:0005524|GO:0046872
CK_00100533,GO:0005509
CK_00100537,GO:0003676|GO:0008168|GO:0032259
CK_00100540,GO:0003677|GO:0004519|GO:0006304
CK_00100565,GO:0016787
CK_00100574,GO:0016846
CK_00100576,GO:0000155|GO:0000160|GO:0016020|GO:0046983
CK_00100583,GO:0015078|GO:0015986|GO:0045263
CK_00100592,GO:0009143|GO:0047429
CK_00100623,GO:0005198
CK_00100647,GO:0006508|GO:0070573
CK_00100653,GO:0004842|GO:0006996|GO:0016567
CK_00100657,GO:0022857|GO:0055085
CK_00100661,GO:0016491
CK_00100663,GO:0016853
CK_00100703,GO:0005975|GO:0016810
CK_00100714,GO:0016747
CK_00100721,GO:0022857|GO:0055085
CK_00100727,GO:0005515
CK_00100729,GO:0003824
CK_00100734,GO:0055085
CK_00100738,GO:0003677
CK_00100740,GO:0000774|GO:0006457|GO:0042803|GO:0051087
CK_00100744,GO:0006631|GO:0045300
CK_00100759,GO:0005992
CK_00100764,GO:0016020|GO:0022857|GO:0055085
CK_00100769,GO:0004668|GO:0009446
CK_00100771,GO:0055085
CK_00100819,GO:0016020
CK_00100839,GO:0003677|GO:0045892
CK_00100843,GO:0008757
CK_00100844,GO:0003676|GO:0006304|GO:0008168|GO:0032259
CK_00100854,GO:0004222
CK_00100857,GO:0006508|GO:0008234
CK_00100858,GO:0009399
CK_00100861,GO:0009399|GO:0051540
CK_00100862,GO:0009399|GO:0016163|GO:0016491|GO:0065003
CK_00100863,GO:0003824|GO:0046872|GO:0051536|GO:0051539
CK_00100864,GO:0009399|GO:0016163|GO:0016491|GO:0016612
CK_00100865,GO:0009399
CK_00100866,GO:0009399
CK_00100872,GO:0003677
CK_00100888,GO:0009055|GO:0020037
CK_00100916,GO:0009143|GO:0047429
CK_00100957,GO:0003677|GO:0004519|GO:0009307
CK_00100963,GO:0003677|GO:0004519|GO:0009307
CK_00100968,GO:0000271|GO:0015774
CK_00101167,GO:0016491
CK_00101173,GO:0003677|GO:0005524|GO:0016787
CK_00101177,GO:0003995|GO:0008218
CK_00101178,GO:0008218|GO:0047474
CK_00101211,GO:0003677|GO:0006260
CK_00101241,GO:0016787
CK_00101339,GO:0000009|GO:0004376|GO:0006506
CK_00101477,GO:0004553
CK_00101481,GO:0016705
CK_00101583,GO:0016020
CK_00101606,GO:0004560|GO:0005975
CK_00101607,GO:0009055|GO:0020037
CK_00101609,GO:0000287|GO:0003677|GO:0009036|GO:0009307
CK_00101610,GO:0006304
CK_00101613,GO:0004252|GO:0016020
CK_00101616,GO:0003677|GO:0008168|GO:0009036|GO:0009307
CK_00101624,GO:0009279
CK_00101627,GO:0006508|GO:0008236
CK_00101634,GO:0003676|GO:0008168|GO:0009007|GO:0009307|GO:0032259
CK_00101639,GO:0004521|GO:0043571
CK_00101640,GO:0003676|GO:0004519|GO:0004520|GO:0043571|GO:0046872|GO:0051607
CK_00101648,GO:0003677|GO:0004803|GO:0006313
CK_00101655,GO:0030089
CK_00101659,GO:0005515
CK_00101783,GO:0005886
CK_00101784,GO:0016020|GO:0022857|GO:0055085
CK_00101785,GO:0016020|GO:0022857|GO:0055085
CK_00101811,GO:0015031|GO:0016020
CK_00101816,GO:0008654|GO:0016020|GO:0016780
CK_00101822,GO:0006396|GO:0008452
CK_00101852,GO:0016787
CK_00101874,GO:0005811|GO:0016104|GO:0016866
CK_00101893,GO:0003700|GO:0006355|GO:0043565
CK_00101915,GO:0016779
CK_00101919,GO:0005737
CK_00101925,GO:0005506|GO:0008610|GO:0016491
CK_00101928,GO:0016747
CK_00101935,GO:0050043
CK_00101944,GO:0009055|GO:0016491|GO:0020037
CK_00101962,GO:0008757
